"Country/Region/World","ISO","Sex","Year","Age","Prevalence of hypertension","Prevalence of hypertension lower 95% uncertainty interval","Prevalence of hypertension upper 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension","Proportion of diagnosed hypertension among all hypertension lower 95% uncertainty interval","Proportion of diagnosed hypertension among all hypertension upper 95% uncertainty interval","Proportion of treated hypertension among all hypertension","Proportion of treated hypertension among all hypertension lower 95% uncertainty interval","Proportion of treated hypertension among all hypertension upper 95% uncertainty interval","Proportion of controlled hypertension among all hypertension","Proportion of controlled hypertension among all hypertension lower 95% uncertainty interval","Proportion of controlled hypertension among all hypertension upper 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension","Proportion of untreated stage 2 hypertension among all hypertension lower 95% uncertainty interval","Proportion of untreated stage 2 hypertension among all hypertension upper 95% uncertainty interval"
"Sub-Saharan Africa","NA","Men",2019,"Age standardised (30-79 years)",0.333780133644481,0.296268275540178,0.369075848149184,0.338298487077992,0.293536099313928,0.389220073208631,0.219570702317264,0.181171892902278,0.264108684966741,0.0922052427180813,0.066565614589371,0.123642698673164,0.272197759657494,0.237306980962605,0.309079358227276
"Central and Eastern Europe","NA","Women",1990,"Age standardised (30-79 years)",0.504766646088361,0.438091803402818,0.570399283681538,0.556810280008065,0.451197573506285,0.654600161697089,0.312917655130375,0.211742283201929,0.417717244108599,0.0412224510178346,0.0181908097212475,0.0761516320889603,0.290684286642178,0.20965453943226,0.383295054746907
"Central and Eastern Europe","NA","Women",1991,"Age standardised (30-79 years)",0.499896114548006,0.440460997151444,0.559572002344832,0.570344198000612,0.475788184414959,0.655679085154007,0.327750696901643,0.233182923990535,0.425226829109201,0.0442959599600552,0.0213181518013419,0.0769392376851279,0.279081917457471,0.205874538213927,0.361262809891149
"Central and Eastern Europe","NA","Women",1992,"Age standardised (30-79 years)",0.495112408154831,0.440761142991213,0.54981337468233,0.583945704554173,0.500656276638924,0.660942196395514,0.343218943318512,0.254377641909666,0.433396640423417,0.0480109250790421,0.0253757870464523,0.0791092858186241,0.267691156256031,0.201851898474578,0.340820715420876
"Central and Eastern Europe","NA","Women",1993,"Age standardised (30-79 years)",0.490268246350638,0.440706526207534,0.541366783494574,0.597510288547157,0.523091692861168,0.666897062670487,0.359441975385089,0.275959064189124,0.442685298848243,0.0524911624426225,0.02962992338722,0.0826856075651611,0.256476858225614,0.197105420569555,0.322426457101931
"Central and Eastern Europe","NA","Women",1994,"Age standardised (30-79 years)",0.485377636705228,0.439354844662432,0.532755534783639,0.610857789053029,0.543206136841072,0.67384820670431,0.376349594441603,0.297362656351711,0.454765239059316,0.0578904299175766,0.0347353937735369,0.0876932080375356,0.2455365349108,0.191454675555988,0.306003634120755
"Central and Eastern Europe","NA","Women",1995,"Age standardised (30-79 years)",0.480458032639484,0.437191310667536,0.524587713730823,0.624008823559936,0.561245531205007,0.68197407372039,0.393804207795882,0.318592797866725,0.467986760353741,0.0642280909885265,0.0404052982463128,0.0947362008236365,0.234850960548576,0.185715846785896,0.28990216453478
"Central and Eastern Europe","NA","Women",1996,"Age standardised (30-79 years)",0.475858227930734,0.435130807463468,0.517665839425422,0.636305403266725,0.577901761383392,0.691625804185736,0.411259197073893,0.340592538730762,0.483524703824117,0.0710723575028496,0.0464820047323606,0.102706445168527,0.224475899572364,0.17932048008684,0.276288579122134
"Central and Eastern Europe","NA","Women",1997,"Age standardised (30-79 years)",0.471549046971445,0.432861221945199,0.511906940493192,0.647654530683177,0.590845825927774,0.701425925510375,0.428573848555463,0.358692483883738,0.498352624252242,0.0783285916094123,0.052332072968096,0.111545663221899,0.214327677221899,0.173123546506975,0.262104812539296
"Central and Eastern Europe","NA","Women",1998,"Age standardised (30-79 years)",0.467507685556257,0.429953557107266,0.506890945287635,0.657843681600103,0.601364326467635,0.710388646608832,0.445407710521714,0.376955064813539,0.515030163193478,0.0858914628341037,0.058802209179556,0.120375404921245,0.204516131295605,0.166250065032632,0.248109061706876
"Central and Eastern Europe","NA","Women",1999,"Age standardised (30-79 years)",0.463874766532014,0.427528361182156,0.500930424179536,0.666927804317659,0.611205642020717,0.719233328338443,0.461580906946169,0.39365298668104,0.527737161661297,0.0935688847934732,0.0651415311246652,0.129303330728717,0.195127502187796,0.158945314176944,0.236615172688892
"Central and Eastern Europe","NA","Women",2000,"Age standardised (30-79 years)",0.460669204210762,0.425637968346598,0.496200541456921,0.675189960461669,0.620098972181124,0.72658759817001,0.477252670307362,0.41140484321431,0.54277754630149,0.101415071480687,0.0718725035165584,0.138752489438767,0.186171971758712,0.151936412082508,0.225490002184785
"Central and Eastern Europe","NA","Women",2001,"Age standardised (30-79 years)",0.457830817031128,0.424066913529739,0.492438646221349,0.682936133359601,0.628277057615609,0.733599569015208,0.49248121438003,0.428278344065544,0.556564570824912,0.109559204884774,0.0788705579288285,0.14872508517613,0.17766555446914,0.145143791731721,0.213514559765252
"Central and Eastern Europe","NA","Women",2002,"Age standardised (30-79 years)",0.455451482402412,0.422795067651065,0.488534233969465,0.690179327910837,0.636333365194159,0.739377331770874,0.50736025970115,0.445736893575296,0.568800105519181,0.117914986505245,0.0863081057969031,0.158808907027231,0.169580001883072,0.139395199821544,0.203735492919939
"Central and Eastern Europe","NA","Women",2003,"Age standardised (30-79 years)",0.453392997671273,0.42208365296434,0.485563083263538,0.696875745032745,0.644575871192566,0.744785176207394,0.521721377261063,0.462200111224313,0.582436123781388,0.126619540294976,0.0943744945463982,0.168566523226656,0.161893188798734,0.133465792176748,0.193820013823837
"Central and Eastern Europe","NA","Women",2004,"Age standardised (30-79 years)",0.451491769028439,0.42042312494624,0.482157848072706,0.703010096348849,0.651718701489714,0.749650224538425,0.535342733026549,0.477295984446876,0.594403428373273,0.135610784067936,0.102666419263852,0.177591690391363,0.154608795553808,0.12779259512696,0.184872621249862
"Central and Eastern Europe","NA","Women",2005,"Age standardised (30-79 years)",0.449755701982513,0.419696850232686,0.479807022291743,0.708534074505599,0.658929165294347,0.75338383915764,0.547945843154542,0.492365691592442,0.605424059857629,0.144660852299806,0.110650364275088,0.184884152351895,0.147754579990029,0.122080405791187,0.176393358143178
"Central and Eastern Europe","NA","Women",2006,"Age standardised (30-79 years)",0.448102806912788,0.419324041524307,0.476974161238736,0.713556411320745,0.666275998194135,0.756746003859214,0.559088960692843,0.505121493861285,0.614038688316939,0.153491934306664,0.119102118971191,0.194146607480217,0.141518021179763,0.117331068392682,0.168765374479905
"Central and Eastern Europe","NA","Women",2007,"Age standardised (30-79 years)",0.446418628054693,0.41852436181787,0.474493390163385,0.718282907563661,0.673383457423133,0.760173521520798,0.568723445836252,0.516433162334896,0.620877004673405,0.161997223316179,0.127151980053916,0.202587895157496,0.135890069197596,0.113229671568368,0.161184766049006
"Central and Eastern Europe","NA","Women",2008,"Age standardised (30-79 years)",0.444551069870031,0.417618131577823,0.472265992687977,0.72278813554148,0.679466392828151,0.763286752513386,0.576834366589189,0.526103516143052,0.627898959084938,0.170183160264017,0.135089475344997,0.21074199879283,0.130891915457908,0.109611250277287,0.154600474095987
"Central and Eastern Europe","NA","Women",2009,"Age standardised (30-79 years)",0.442517840580088,0.416185192240167,0.46945351371694,0.727256355062118,0.685234988761814,0.765482407548691,0.583443418694776,0.533700572795703,0.634116012598105,0.178075091931938,0.143195906915982,0.217663274145513,0.126505653318012,0.105944893833639,0.149494407799108
"Central and Eastern Europe","NA","Women",2010,"Age standardised (30-79 years)",0.440306672264069,0.414877210775237,0.466599468364679,0.731930513128306,0.692744934030382,0.768782196215158,0.588803769515801,0.541270845404988,0.63713154999519,0.185860058874798,0.150972879355508,0.223653444342477,0.122715665043356,0.102899396367107,0.144341913943836
"Central and Eastern Europe","NA","Women",2011,"Age standardised (30-79 years)",0.437881938477538,0.412854845673403,0.463744597604563,0.736659536951931,0.698655355800138,0.771905208683271,0.592978401638355,0.545435203962269,0.639689118333681,0.19344567008635,0.157984473667381,0.231461035864388,0.119450260838499,0.100312383626973,0.140135805742686
"Central and Eastern Europe","NA","Women",2012,"Age standardised (30-79 years)",0.435253434706227,0.410225224896086,0.460922006161753,0.741331226349147,0.7048320808194,0.776253135536257,0.596040475171816,0.550071916777627,0.642333880044553,0.20085927936119,0.165267161809189,0.239399967661538,0.116660731709809,0.0983397946363081,0.136627631986394
"Central and Eastern Europe","NA","Women",2013,"Age standardised (30-79 years)",0.432444027589111,0.406994406976318,0.458929939695505,0.745828823196828,0.710914884484767,0.779526549662351,0.598045653117071,0.551590445994333,0.644383319454111,0.207988981690715,0.171811511159064,0.2471704844486,0.114312767357856,0.096059405911684,0.133928102274716
"Central and Eastern Europe","NA","Women",2014,"Age standardised (30-79 years)",0.429528532013585,0.403096518098889,0.457183768715163,0.750058999988734,0.715887086519364,0.783149706730706,0.599129245172825,0.551395843292698,0.645517388664052,0.21479340753073,0.177742115207966,0.255595264972772,0.112297006178134,0.0937493888445991,0.132518957399895
"Central and Eastern Europe","NA","Women",2015,"Age standardised (30-79 years)",0.426562360318777,0.398868001378576,0.455452125163185,0.75409980996832,0.718887288709202,0.787174102986936,0.599527137911089,0.549721495793051,0.649288286378087,0.221310477897721,0.181000939292326,0.265529054530082,0.110513717280223,0.0911864995150405,0.131834294625077
"Central and Eastern Europe","NA","Women",2016,"Age standardised (30-79 years)",0.423647856963725,0.393637104830812,0.454646753366487,0.757914791867562,0.719942522490188,0.792858935576267,0.599640379441939,0.545801144593569,0.653250308558833,0.22764631785591,0.18362716638301,0.277116004914447,0.108909615043527,0.088202798343768,0.131893499003328
"Central and Eastern Europe","NA","Women",2017,"Age standardised (30-79 years)",0.42085766569488,0.386506897599191,0.455350597220725,0.761307131530658,0.719346690650366,0.799498550791304,0.599141189343129,0.538062290329199,0.657995676153553,0.233630595339196,0.183114374854968,0.291031015530257,0.10749679709783,0.0851980697361119,0.132734303751308
"Central and Eastern Europe","NA","Women",2018,"Age standardised (30-79 years)",0.418051646797638,0.378977650882359,0.457609637514296,0.764385938123593,0.716547339883524,0.808338140545545,0.598576511483018,0.52933372256227,0.665568041626489,0.240270924438497,0.180674266899107,0.307012595788345,0.106255592989368,0.0815297471414489,0.135503034286629
"Central and Eastern Europe","NA","Women",2019,"Age standardised (30-79 years)",0.415231883143371,0.370269750696978,0.460573587862564,0.767118903765358,0.71096174333506,0.817268620979201,0.597892560900577,0.517242167592149,0.674359073528604,0.247409157632033,0.179155289228215,0.326486732007198,0.105179586217428,0.0774187959212555,0.138841270665497
"Central Asia and North Africa-Middle East","NA","Women",1990,"Age standardised (30-79 years)",0.386881704595352,0.313784505589824,0.462943844482308,0.464965902681446,0.370097029775806,0.565677403520477,0.321847742973655,0.220022471381297,0.443091308153787,0.0693945201842772,0.029755065374421,0.135827264900511,0.275986489523356,0.194256906119475,0.364061379199024
"Central Asia and North Africa-Middle East","NA","Women",1991,"Age standardised (30-79 years)",0.388271198414634,0.323829339687072,0.455484824779491,0.468704653911863,0.383652684072834,0.55791739047705,0.32750507545732,0.23549139727687,0.435752251257829,0.0690726762851601,0.0328708149709352,0.125972094207712,0.269466826212378,0.196538147828661,0.347803097022887
"Central Asia and North Africa-Middle East","NA","Women",1992,"Age standardised (30-79 years)",0.389750982603457,0.332259230384753,0.450981959630548,0.472422546285557,0.396070625370564,0.550352269564948,0.333409901359899,0.248943890974029,0.430922719608259,0.0692010455425815,0.0359388324817832,0.11969306082173,0.263090531815145,0.197542086930623,0.3343375185805
"Central Asia and North Africa-Middle East","NA","Women",1993,"Age standardised (30-79 years)",0.39126874502721,0.338864062766906,0.445572595035639,0.476066530281598,0.408292116062825,0.546207050960435,0.339559102959162,0.26212920586697,0.428663090609488,0.0697698619599692,0.0391898701778968,0.113638282836121,0.256861506984577,0.197550521460344,0.321039067279415
"Central Asia and North Africa-Middle East","NA","Women",1994,"Age standardised (30-79 years)",0.392782947458108,0.345145633247646,0.441139570646195,0.479766098522589,0.418563795797067,0.542180858811716,0.346005963347314,0.275073872202896,0.426437536386284,0.0709071392197828,0.0425813497093617,0.110331671571498,0.250698741982633,0.196857189205569,0.308121100566933
"Central Asia and North Africa-Middle East","NA","Women",1995,"Age standardised (30-79 years)",0.394249820769312,0.351800865243797,0.437312708062349,0.483669494634771,0.428382508139055,0.539974042660814,0.35287144090321,0.287558861162433,0.425667479094693,0.072673740232501,0.0464388392600498,0.107892701250296,0.244574096187774,0.196422947810119,0.296716001002446
"Central Asia and North Africa-Middle East","NA","Women",1996,"Age standardised (30-79 years)",0.395730389166747,0.357829427067545,0.434151771758144,0.487913463396606,0.437085364426933,0.539527788705332,0.36020359401036,0.300901525879566,0.426765889755592,0.0749801350179265,0.0505194169053209,0.106671161549,0.238382263703687,0.195200866347126,0.285409797834085
"Central Asia and North Africa-Middle East","NA","Women",1997,"Age standardised (30-79 years)",0.397120933654515,0.362691339053949,0.431455591029172,0.492462513983168,0.445100072485348,0.539902347701577,0.368062782668895,0.312785053506891,0.429577381594661,0.0778864735319824,0.0544477281862957,0.106871073756489,0.232070062027478,0.192536207197676,0.273742528915707
"Central Asia and North Africa-Middle East","NA","Women",1998,"Age standardised (30-79 years)",0.398444365823168,0.3676923738167,0.429842466640024,0.497438908322196,0.451705486786968,0.543428282412645,0.376478953675354,0.325128357407327,0.432775260399749,0.0814000272160148,0.0588199251667413,0.108431981566381,0.225689149147777,0.190377021328692,0.263392049901276
"Central Asia and North Africa-Middle East","NA","Women",1999,"Age standardised (30-79 years)",0.39961680478815,0.371810975972538,0.427986604986593,0.50298842419326,0.458235212876426,0.546051773989622,0.385465533503505,0.337788150024964,0.436426895725331,0.0855708591718176,0.0637058902271884,0.111162270549367,0.219236148432177,0.187566051138472,0.253267262842345
"Central Asia and North Africa-Middle East","NA","Women",2000,"Age standardised (30-79 years)",0.400585759542414,0.37486159772658,0.426892884353534,0.509545661921443,0.466335720937554,0.55004592704915,0.395397807932987,0.350828744166906,0.442258641062817,0.0906864736969093,0.0691360872372971,0.1152035012229,0.212624183816724,0.184363647157166,0.243851584148826
"Central Asia and North Africa-Middle East","NA","Women",2001,"Age standardised (30-79 years)",0.401164695284331,0.377690006646274,0.425293769937076,0.517358012602074,0.476622446304665,0.555877537631302,0.406458608184281,0.363879187646933,0.449365205945527,0.0970154355325587,0.075536867175648,0.120894964107122,0.2057982474265,0.180014342081511,0.234690421027697
"Central Asia and North Africa-Middle East","NA","Women",2002,"Age standardised (30-79 years)",0.401364986687212,0.379979662275655,0.424074863618021,0.526412271832929,0.488283466165405,0.562851213009649,0.418733181718591,0.378524269803181,0.459680179259412,0.104715685257908,0.0836346196594197,0.127855834891179,0.198742063490901,0.175364958383222,0.224980206852095
"Central Asia and North Africa-Middle East","NA","Women",2003,"Age standardised (30-79 years)",0.401115828633142,0.381262056851146,0.422261529113599,0.536483185113663,0.500473559972016,0.571500995374754,0.432217742110976,0.393942680138489,0.47102999304248,0.113929250970061,0.0927197181696438,0.136387441934224,0.191401015929373,0.170238676684155,0.215456380641765
"Central Asia and North Africa-Middle East","NA","Women",2004,"Age standardised (30-79 years)",0.400317715474692,0.381273663029617,0.420135337434546,0.547505141557585,0.51325869098472,0.581251187472281,0.446447283776174,0.409813651647464,0.483278542389581,0.124669823978464,0.103416661205729,0.147201880441634,0.183895335106494,0.164484139092532,0.206130793825208
"Central Asia and North Africa-Middle East","NA","Women",2005,"Age standardised (30-79 years)",0.399113880814083,0.380754724471287,0.418584741182097,0.55881422034816,0.526484690127344,0.591758286602714,0.460782283311034,0.425537123856902,0.495956086602978,0.136539458162241,0.115290854886261,0.160178872613202,0.176531253632106,0.158283567500521,0.196786187293585
"Central Asia and North Africa-Middle East","NA","Women",2006,"Age standardised (30-79 years)",0.39756027886828,0.37948246269897,0.416021641923219,0.570029837014475,0.538667286717637,0.603185972680823,0.474365992182255,0.440327297991975,0.508697349392899,0.148997480532755,0.127210136076728,0.173104440535253,0.169628184591842,0.15199027508839,0.188719173280543
"Central Asia and North Africa-Middle East","NA","Women",2007,"Age standardised (30-79 years)",0.395869215207608,0.378328104456183,0.413436971229038,0.580660467462989,0.549608388731614,0.612992993042233,0.486621823051233,0.452286132711552,0.520151455622578,0.16138937031449,0.138904844052975,0.186224139570413,0.163368727472823,0.146432942348616,0.181547575014186
"Central Asia and North Africa-Middle East","NA","Women",2008,"Age standardised (30-79 years)",0.394200098066619,0.37670223004437,0.411890231039613,0.590441784410445,0.559895428854017,0.62211337324666,0.497315518908067,0.463619628300884,0.530476912778566,0.173146501788515,0.149890316572389,0.198561293590329,0.157807414684962,0.141211495232096,0.17525257292244
"Central Asia and North Africa-Middle East","NA","Women",2009,"Age standardised (30-79 years)",0.392681210826764,0.375403424938179,0.410075690707617,0.599287745512099,0.568628786544084,0.630174552579241,0.506281541403378,0.472864767173057,0.539018834987647,0.183898939493578,0.159500063870096,0.20991540690507,0.152921731254422,0.136617296048355,0.169496644933347
"Central Asia and North Africa-Middle East","NA","Women",2010,"Age standardised (30-79 years)",0.391158374027131,0.373783996247957,0.408434045865027,0.607384991462213,0.57709673659535,0.637596488256527,0.513910059133964,0.481713910179819,0.546281416384757,0.193995286983484,0.16916394659921,0.220933635309235,0.148569276161856,0.132934892008162,0.16455857091785
"Central Asia and North Africa-Middle East","NA","Women",2011,"Age standardised (30-79 years)",0.389553852541603,0.372595522898333,0.407051600395454,0.614475833152182,0.584853086817183,0.644508348048376,0.520235473487302,0.488402403550498,0.552088570744487,0.2032180742563,0.177758847688731,0.230731443410702,0.144768043378279,0.129859217804583,0.160169648954386
"Central Asia and North Africa-Middle East","NA","Women",2012,"Age standardised (30-79 years)",0.387551358008832,0.370534595822783,0.404670870811609,0.620484997767438,0.591407082036408,0.650103490878111,0.525252980955895,0.493990260266364,0.556924278523851,0.211688477049333,0.1859612823204,0.239115638493443,0.141544759531293,0.127377870804211,0.156468883597807
"Central Asia and North Africa-Middle East","NA","Women",2013,"Age standardised (30-79 years)",0.385089130055362,0.368405800875793,0.401877539521805,0.625491180901256,0.596330196189373,0.654833676523177,0.528912574030649,0.497913745368571,0.560025275179626,0.219025385725248,0.192909455328756,0.246933388393772,0.138729320919449,0.125110828497438,0.153394907093809
"Central Asia and North Africa-Middle East","NA","Women",2014,"Age standardised (30-79 years)",0.382223759002643,0.365202421540899,0.399125557818398,0.629594116106025,0.600217639836192,0.6592522396246,0.531421983426417,0.499782393554139,0.562559084278923,0.225100258428156,0.198380505354332,0.253605688119049,0.136169337770175,0.122418058248358,0.150828464570622
"Central Asia and North Africa-Middle East","NA","Women",2015,"Age standardised (30-79 years)",0.378899136816598,0.36115145372278,0.39656202641814,0.632951418317251,0.602256972168032,0.663292875555723,0.533137394596616,0.500284763054194,0.565229315890998,0.229998984479321,0.202091657648085,0.260605710604391,0.13366437638998,0.119490646927799,0.148642452586473
"Central Asia and North Africa-Middle East","NA","Women",2016,"Age standardised (30-79 years)",0.375089602684303,0.356503237099641,0.394015082126741,0.635841655500703,0.603478010963207,0.667700899650701,0.53478507252441,0.500009642661819,0.569031288521388,0.234169045738765,0.204176463177055,0.267195635273718,0.131006963402399,0.115976631448123,0.146993932096848
"Central Asia and North Africa-Middle East","NA","Women",2017,"Age standardised (30-79 years)",0.371484384552485,0.350990918357023,0.392524487984282,0.63645162289435,0.6004536748021,0.671693985949086,0.534054069436871,0.495262645342235,0.572345057887116,0.235804086551399,0.20182489185351,0.272457660366528,0.128767228112388,0.112526014408748,0.14665833183736
"Central Asia and North Africa-Middle East","NA","Women",2018,"Age standardised (30-79 years)",0.367739132625041,0.34426428329637,0.392064648027073,0.637102849340214,0.596277389335597,0.677787299923057,0.534124444182865,0.490144051660778,0.576367541641701,0.240021753984129,0.201621460469818,0.282592559524401,0.126579846347361,0.1085417667673,0.147397640396028
"Central Asia and North Africa-Middle East","NA","Women",2019,"Age standardised (30-79 years)",0.364083990861071,0.336250144281004,0.392313124333609,0.637592230810869,0.589469531198739,0.685038239510104,0.534089902251762,0.482903640659675,0.583127995458736,0.244645681981976,0.198944729737055,0.295427381287153,0.124572726929472,0.103468730113802,0.148671312380502
"East and South East Asia","NA","Women",1990,"Age standardised (30-79 years)",0.224180558354681,0.192581850619151,0.259447173761791,0.323870782813812,0.256089639372437,0.397222099216564,0.139026339108197,0.0980081714596764,0.186540485445494,0.0288032195245044,0.0162262526558383,0.0457781802237151,0.318491284378495,0.262277568719489,0.37814012614668
"East and South East Asia","NA","Women",1991,"Age standardised (30-79 years)",0.228092255051367,0.199624275011494,0.258847580589334,0.33263312641985,0.272352450290943,0.397024139932721,0.149365415677777,0.11108772407491,0.1924663427543,0.0307957068687244,0.0189476932800489,0.0460050276364522,0.309605247784677,0.259673001110446,0.362761204637119
"East and South East Asia","NA","Women",1992,"Age standardised (30-79 years)",0.232075768225595,0.205991912086804,0.260037844178312,0.341569223839744,0.286578518616954,0.398204845458014,0.160559278693777,0.125311579761258,0.199994742720771,0.033138264157096,0.0218846683059834,0.047461850986032,0.300726736837222,0.256599568631534,0.347652731311274
"East and South East Asia","NA","Women",1993,"Age standardised (30-79 years)",0.236037126656562,0.211577934199252,0.262049452433376,0.350140329049437,0.300416756182465,0.401518579291496,0.172281160035719,0.138075595517607,0.209382370607872,0.0358100729777084,0.0246357116380313,0.0496302226216958,0.292038899683341,0.252168761864772,0.334540553713119
"East and South East Asia","NA","Women",1994,"Age standardised (30-79 years)",0.23959815887352,0.216294294942097,0.264132360787921,0.358069024415623,0.311231206773981,0.406280265976327,0.184340037435308,0.150504091381583,0.22034977513334,0.0388575051826467,0.0274663037874306,0.0526761032017429,0.283612124331955,0.246693881133038,0.322013046177997
"East and South East Asia","NA","Women",1995,"Age standardised (30-79 years)",0.242788867997164,0.220049424594205,0.266744484157878,0.365607570469022,0.32042185865165,0.41323569197682,0.196562291189265,0.162463791964566,0.232470973510784,0.0423279529890155,0.0303949400805219,0.0565500586048124,0.275384193522209,0.240657414535461,0.310857135331696
"East and South East Asia","NA","Women",1996,"Age standardised (30-79 years)",0.245687228807702,0.223627733407204,0.268851381855539,0.372895806259677,0.328893877153276,0.420468250254627,0.208923381196675,0.174751492297605,0.245179092208717,0.0461551209487761,0.0335424976208199,0.0609452501495826,0.267337694336076,0.234586299705298,0.300708752052606
"East and South East Asia","NA","Women",1997,"Age standardised (30-79 years)",0.248558903036895,0.227409346768219,0.271422231808747,0.379827466981771,0.335279858116417,0.425872097608812,0.221310981675493,0.186270395723448,0.258522716227114,0.0502606780829253,0.0371264286442962,0.0659373114280652,0.259657005773709,0.228826861166859,0.292645032459681
"East and South East Asia","NA","Women",1998,"Age standardised (30-79 years)",0.251560529430296,0.23089228821396,0.273420353776135,0.38655193313866,0.342561370373811,0.432354488524869,0.233635453069215,0.198136334586152,0.270644854126834,0.0545581604579886,0.0405861850476316,0.0710275427028832,0.252295036090449,0.223149441306948,0.28326800025074
"East and South East Asia","NA","Women",1999,"Age standardised (30-79 years)",0.254742762640928,0.234574930381142,0.276115669800884,0.393310233339781,0.349074361279635,0.438927656397086,0.246016370123756,0.209720580339164,0.283780973305316,0.0590844198917298,0.0444498714558579,0.0763525899107284,0.245172788015395,0.217195519045627,0.274761776897134
"East and South East Asia","NA","Women",2000,"Age standardised (30-79 years)",0.258099769182328,0.237618091553118,0.278928025743625,0.400355983980733,0.356521531213797,0.444712850123179,0.258753877142963,0.222964431229219,0.297165273584976,0.0639502297657519,0.048581133169527,0.0820290305408669,0.238158086087631,0.211539360663244,0.266348901275769
"East and South East Asia","NA","Women",2001,"Age standardised (30-79 years)",0.261663310297572,0.241922105390583,0.281980907934473,0.408009834170107,0.364278656853254,0.4518448798925,0.272058452358178,0.235717049481158,0.310813189254103,0.0693339269230428,0.0531837615250336,0.088294326416017,0.231279441777139,0.205867774450179,0.258634634709769
"East and South East Asia","NA","Women",2002,"Age standardised (30-79 years)",0.265469877929664,0.246457112402665,0.285003815719889,0.416349367400711,0.374037858384585,0.459379940845871,0.286197624389607,0.250281405857809,0.324685350794878,0.0753184352877754,0.0581613594823639,0.0946280775345398,0.224403903391862,0.199996288953099,0.250858507008403
"East and South East Asia","NA","Women",2003,"Age standardised (30-79 years)",0.269404799564038,0.250858633582338,0.288972098134749,0.425703471440799,0.383689536590545,0.467917429858946,0.301197189993871,0.264696411944154,0.340190376409317,0.0820018191110071,0.0642034542343733,0.102711435670076,0.21752210593021,0.194202985353717,0.243055031985901
"East and South East Asia","NA","Women",2004,"Age standardised (30-79 years)",0.273396292889361,0.255196981130215,0.292664887514598,0.436058036696018,0.395816630536943,0.477147939262582,0.316639860252864,0.279309992491489,0.356433002544653,0.0893472641060301,0.0706405505430442,0.11100923975435,0.210802110368507,0.188320829836029,0.234847580526685
"East and South East Asia","NA","Women",2005,"Age standardised (30-79 years)",0.277321830414582,0.259443729040554,0.296379170489403,0.447243020875793,0.407629041611101,0.487162108859422,0.332096624749378,0.295221554674386,0.371494240081455,0.0971059450910682,0.0777515987342954,0.120008832257389,0.20437511534193,0.182692554788806,0.227988615133564
"East and South East Asia","NA","Women",2006,"Age standardised (30-79 years)",0.28096863825151,0.263320529796149,0.29945639212633,0.458917483273705,0.41965000436568,0.497764946617135,0.347019580916236,0.310172903942284,0.385718322462354,0.105034446647604,0.0852594918422725,0.128210438218676,0.19841482070627,0.177758966450499,0.220699539316854
"East and South East Asia","NA","Women",2007,"Age standardised (30-79 years)",0.284084154851483,0.266731727566101,0.302032609016956,0.470803777385567,0.43334416954538,0.507724989440311,0.360944057886648,0.325142867150084,0.399690978680573,0.112818142730143,0.0927053731608009,0.136001915395264,0.193006795734301,0.172864806692479,0.214044138545696
"East and South East Asia","NA","Women",2008,"Age standardised (30-79 years)",0.286524918427353,0.269601989989978,0.303645804139935,0.482384773814032,0.445829244927014,0.518226890816604,0.373357945649068,0.337635799129202,0.411621009546572,0.120101681771104,0.0997328702963231,0.142876818676211,0.18820418466644,0.168693476981031,0.20861148840268
"East and South East Asia","NA","Women",2009,"Age standardised (30-79 years)",0.288094942375047,0.271481248022212,0.304742250767098,0.49348358845095,0.458414724234871,0.528243313360834,0.383971628498963,0.34869358976508,0.42028705386616,0.126902526330468,0.106687783615322,0.14956642597987,0.183952594169562,0.165622642065785,0.203286221040787
"East and South East Asia","NA","Women",2010,"Age standardised (30-79 years)",0.288548924365247,0.271872095659741,0.305528599329029,0.503854626374696,0.470189643198047,0.537798848431417,0.392836275636828,0.358112083522618,0.429134660730046,0.133549644430629,0.113206597544524,0.155949189938153,0.180221246778618,0.162183071656638,0.199529407648188
"East and South East Asia","NA","Women",2011,"Age standardised (30-79 years)",0.287937111123693,0.271457711040344,0.304539357062716,0.512694283997061,0.480368657073342,0.545910825531065,0.399372861158698,0.365317687622008,0.434928250046297,0.139801539681554,0.118854645005493,0.162755604137993,0.177274914058297,0.159319028786708,0.196526008983913
"East and South East Asia","NA","Women",2012,"Age standardised (30-79 years)",0.28650394434076,0.269224614844708,0.303603132808036,0.51996270440147,0.487581650050001,0.554042638839423,0.403885093389329,0.369652608295841,0.439580174554498,0.145272229725288,0.123538712983088,0.168508109292206,0.174989456735488,0.156673947556883,0.194527172300279
"East and South East Asia","NA","Women",2013,"Age standardised (30-79 years)",0.284645180793868,0.266659547890547,0.302820932965642,0.52571170477392,0.492362075877024,0.559806558138527,0.4064997784836,0.370836154343529,0.443212757901292,0.149779257568637,0.126637966679141,0.175145439452127,0.173224664284052,0.15388397563043,0.193775220665851
"East and South East Asia","NA","Women",2014,"Age standardised (30-79 years)",0.282746051132543,0.262383540146951,0.302972148681786,0.530122268064197,0.49401819254416,0.566754262690225,0.407651062595365,0.368502064301087,0.448277193642523,0.15345906906882,0.127471980818387,0.182483174581699,0.17183800794122,0.150541022670139,0.194578439984511
